"","graph_type","X1","X2","path","Questions"
"2410","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","What is the maximum of bmi in Male of sex?"
"2411","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","Which group in sex has a larger range of bmi, Male or Female?"
"2412","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","Which group in sex has the smallest median of bmi?"
"2413","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","What is the minimum of bmi in Male of sex?"
"2414","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","Which group in sex has a larger standard deviation of bmi, Female or Male?"
"2415","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","What is the mean of bmi in Female of sex?"
"2416","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","Which group in bmi has a larger maximum of bmi, Male or Female?"
"2417","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","What is the standard deviation of bmi in Male of sex?"
"2418","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","Which group in bmi has a larger median of bmi, Male or Female?"
"2419","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","What is the range of bmi in Female of sex?"
"2420","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","Which group in sex has the largest median of bmi?"
"2421","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","Which group in sex has a smaller standard deviation of bmi, Male or Female?"
"2422","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","Which group in sex has a smaller range of bmi, Female or Male?"
"2423","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","What is the median of bmi in Female of sex?"
"2424","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","Which group in bmi has a larger mean of bmi, Female or Male?"
"2425","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","Which group in sex has the smallest mean of bmi?"
"2426","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","What is the maximum of bmi in Female of sex?"
"2427","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","Which group in bmi has a larger maximum of bmi, Female or Male?"
"2428","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","Which group in bmi has a larger mean of bmi, Male or Female?"
"2429","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","Which group in sex has a smaller standard deviation of bmi, Female or Male?"
"2430","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","Which group in bmi has a larger median of bmi, Female or Male?"
"2431","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","Which group in sex has the smallest standard deviation of bmi?"
"2432","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","Which group in sex has a smaller maximum of bmi, Female or Male?"
"2433","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","Which group in sex has a larger minimum of bmi, Female or Male?"
"2434","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","What is the range of bmi in Male of sex?"
"2435","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","Which group in sex has a larger minimum of bmi, Male or Female?"
"2436","freqpoly","sex","bmi","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,bmi.pdf","Which group in sex has the smallest range of bmi?"
"2437","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has the largest maximum of GPA?"
"2438","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has a larger range of GPA, Female or Male?"
"2439","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in GPA has a larger mean of GPA, Male or Female?"
"2440","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","How many groups in sex is the median of GPA smaller than Female?"
"2441","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in GPA has a larger maximum of GPA, Female or Male?"
"2442","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has the largest standard deviation of GPA?"
"2443","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in GPA has a larger median of GPA, Male or Female?"
"2444","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","What is the range of GPA in Male of sex?"
"2445","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has a smaller maximum of GPA, Male or Female?"
"2446","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","What is the range of GPA in Female of sex?"
"2447","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has a smaller maximum of GPA, Female or Male?"
"2448","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","What is the standard deviation of GPA in Female of sex?"
"2449","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","What is the minimum of GPA in Male of sex?"
"2450","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has a smaller standard deviation of GPA, Male or Female?"
"2451","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has a larger standard deviation of GPA, Female or Male?"
"2452","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has a larger range of GPA, Male or Female?"
"2453","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","What is the mean of GPA in Female of sex?"
"2454","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","How many groups in sex is the median of GPA smaller than Male?"
"2455","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has the largest median of GPA?"
"2456","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in GPA has a larger median of GPA, Female or Male?"
"2457","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has the largest range of GPA?"
"2458","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","What is the standard deviation of GPA in Male of sex?"
"2459","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has a larger standard deviation of GPA, Male or Female?"
"2460","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has a smaller median of GPA, Male or Female?"
"2461","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has the smallest standard deviation of GPA?"
"2462","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has a smaller minimum of GPA, Male or Female?"
"2463","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","What is the maximum of GPA in Female of sex?"
"2464","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has a smaller minimum of GPA, Female or Male?"
"2465","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in GPA has a larger maximum of GPA, Male or Female?"
"2466","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has the largest minimum of GPA?"
"2467","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","What is the minimum of GPA in Female of sex?"
"2468","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has the smallest minimum of GPA?"
"2469","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has a larger minimum of GPA, Female or Male?"
"2470","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","What is the median of GPA in Female of sex?"
"2471","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has the smallest maximum of GPA?"
"2472","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has a smaller median of GPA, Female or Male?"
"2473","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in GPA has a larger mean of GPA, Female or Male?"
"2474","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","What is the maximum of GPA in Male of sex?"
"2475","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has the smallest range of GPA?"
"2476","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has the smallest median of GPA?"
"2477","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","How many groups in sex is the median of GPA larger than Female?"
"2478","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has a smaller standard deviation of GPA, Female or Male?"
"2479","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has a larger minimum of GPA, Male or Female?"
"2480","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","What is the median of GPA in Male of sex?"
"2481","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has the largest mean of GPA?"
"2482","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","What is the mean of GPA in Male of sex?"
"2483","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has a smaller mean of GPA, Male or Female?"
"2484","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has the smallest mean of GPA?"
"2485","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","How many groups in sex is the median of GPA larger than Male?"
"2486","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has a smaller range of GPA, Female or Male?"
"2487","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has a smaller mean of GPA, Female or Male?"
"2488","freqpoly","sex","GPA","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,GPA.pdf","Which group in sex has a smaller range of GPA, Male or Female?"
"2489","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","What is the minimum of IQ in Female of sex?"
"2490","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has a larger range of IQ, Female or Male?"
"2491","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","What is the standard deviation of IQ in Male of sex?"
"2492","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has a smaller mean of IQ, Male or Female?"
"2493","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","What is the range of IQ in Male of sex?"
"2494","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has a larger standard deviation of IQ, Female or Male?"
"2495","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","How many groups in sex is the median of IQ smaller than Male?"
"2496","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","How many groups in sex is the median of IQ smaller than Female?"
"2497","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has a smaller minimum of IQ, Male or Female?"
"2498","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","What is the maximum of IQ in Male of sex?"
"2499","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","What is the standard deviation of IQ in Female of sex?"
"2500","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has a larger standard deviation of IQ, Male or Female?"
"2501","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has a larger range of IQ, Male or Female?"
"2502","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has the largest median of IQ?"
"2503","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has the smallest standard deviation of IQ?"
"2504","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has a larger minimum of IQ, Male or Female?"
"2505","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","What is the minimum of IQ in Male of sex?"
"2506","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","What is the range of IQ in Female of sex?"
"2507","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","What is the mean of IQ in Male of sex?"
"2508","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has the largest range of IQ?"
"2509","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in IQ has a larger median of IQ, Male or Female?"
"2510","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has a larger minimum of IQ, Female or Male?"
"2511","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","What is the median of IQ in Female of sex?"
"2512","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","How many groups in sex is the median of IQ larger than Female?"
"2513","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has a smaller maximum of IQ, Male or Female?"
"2514","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has a smaller median of IQ, Female or Male?"
"2515","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has the largest maximum of IQ?"
"2516","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has the smallest mean of IQ?"
"2517","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","What is the mean of IQ in Female of sex?"
"2518","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in IQ has a larger mean of IQ, Male or Female?"
"2519","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","What is the maximum of IQ in Female of sex?"
"2520","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","What is the median of IQ in Male of sex?"
"2521","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has the largest minimum of IQ?"
"2522","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has a smaller range of IQ, Female or Male?"
"2523","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in IQ has a larger maximum of IQ, Male or Female?"
"2524","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has a smaller median of IQ, Male or Female?"
"2525","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has the largest standard deviation of IQ?"
"2526","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has the largest mean of IQ?"
"2527","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has a smaller maximum of IQ, Female or Male?"
"2528","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in IQ has a larger median of IQ, Female or Male?"
"2529","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has the smallest range of IQ?"
"2530","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has the smallest median of IQ?"
"2531","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has a smaller minimum of IQ, Female or Male?"
"2532","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in IQ has a larger mean of IQ, Female or Male?"
"2533","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has a smaller range of IQ, Male or Female?"
"2534","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has the smallest minimum of IQ?"
"2535","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has the smallest maximum of IQ?"
"2536","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has a smaller standard deviation of IQ, Male or Female?"
"2537","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in IQ has a larger maximum of IQ, Female or Male?"
"2538","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has a smaller standard deviation of IQ, Female or Male?"
"2539","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","How many groups in sex is the median of IQ larger than Male?"
"2540","freqpoly","sex","IQ","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,IQ.pdf","Which group in sex has a smaller mean of IQ, Female or Male?"
"2541","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in living_expenses has a larger mean of living_expenses, Female or Male?"
"2542","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in sex has the smallest maximum of living_expenses?"
"2543","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","How many groups in sex is the median of living_expenses smaller than Male?"
"2544","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in sex has a smaller minimum of living_expenses, Male or Female?"
"2545","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","What is the median of living_expenses in Male of sex?"
"2546","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","What is the maximum of living_expenses in Female of sex?"
"2547","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in sex has a larger range of living_expenses, Male or Female?"
"2548","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in sex has a smaller maximum of living_expenses, Female or Male?"
"2549","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","How many groups in sex is the median of living_expenses larger than Female?"
"2550","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in sex has the largest standard deviation of living_expenses?"
"2551","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in sex has the largest median of living_expenses?"
"2552","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in living_expenses has a larger maximum of living_expenses, Male or Female?"
"2553","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in sex has the smallest mean of living_expenses?"
"2554","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in sex has a smaller median of living_expenses, Male or Female?"
"2555","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","What is the standard deviation of living_expenses in Female of sex?"
"2556","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in sex has the smallest minimum of living_expenses?"
"2557","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","What is the standard deviation of living_expenses in Male of sex?"
"2558","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in sex has a smaller minimum of living_expenses, Female or Male?"
"2559","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in living_expenses has a larger median of living_expenses, Male or Female?"
"2560","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","What is the range of living_expenses in Male of sex?"
"2561","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","What is the range of living_expenses in Female of sex?"
"2562","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","How many groups in sex is the median of living_expenses smaller than Female?"
"2563","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","What is the maximum of living_expenses in Male of sex?"
"2564","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in living_expenses has a larger median of living_expenses, Female or Male?"
"2565","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","What is the mean of living_expenses in Female of sex?"
"2566","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in living_expenses has a larger maximum of living_expenses, Female or Male?"
"2567","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in sex has the largest range of living_expenses?"
"2568","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in living_expenses has a larger mean of living_expenses, Male or Female?"
"2569","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in sex has a smaller median of living_expenses, Female or Male?"
"2570","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in sex has the largest maximum of living_expenses?"
"2571","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in sex has a smaller mean of living_expenses, Female or Male?"
"2572","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in sex has the largest mean of living_expenses?"
"2573","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in sex has a larger range of living_expenses, Female or Male?"
"2574","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in sex has a smaller mean of living_expenses, Male or Female?"
"2575","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in sex has a smaller standard deviation of living_expenses, Female or Male?"
"2576","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","What is the median of living_expenses in Female of sex?"
"2577","freqpoly","sex","living_expenses","Graphs-synthetic_df/freqpoly/synthetic_df-freqpoly-sex,living_expenses.pdf","Which group in sex has a larger standard deviation of living_expenses, Female or Male?"
